Example for json-file;"{
	""firstName"" : ""Chuck"",
	""lastName"" : ""Doe"",
	""hobbies"": [""running"",""swimming"",""singing""],
	""age"": 28,
	""hasChildren"": true
	""children"" = [
		{
			""firstName"" : ""Alex""
			""age"" : 5
		},
		{
			""firstName"" : ""Bob""
			""age"" : 7
		}
	]
}";python
"Read name value => ""Chuck""";"info[""firstName""]";python
Iterate trough the json-file (eg. many children);for item in children:;python
Import xml-module;import xml.etree.ElementTree as ET;python
Example for xml-file;"<persons>
	<person>
		<name>Chuck</name>
		<phone type=""int1""> +1 734 555""</phone>
		<email hide=""yes""/>
	</person>
	...
</persons>";python
Read xml-file into tree;tree = ET.fromstring(data);python
"Read name text => ""Chuck""";"tree.find(""name"").text";python
Read hide value from email => yes;"tree.find(""email"".get(""hide""))";python
Iterate trough xml-file (eg. many persons);"lst = persons.findall(""persons/person"")
for item in lst:";python
Import Module for URL parsing;import from urllib.parse import urlparse;python
Import Module for request;import urllib.request;python
Parse HTML-link1;"u = urlparse(""http://google.com/search"")";python
"Returns ""http""";u.scheme;python
"Returns ""/search""";u.path;python
"Returns ""google.com""";u.netloc;python
Download picture from a url;"opener = urllib.request.URLopener()
  opener.addheader('User-Agent', ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36"")
  filename, headers = opener.retrieve(url, 'Test.jpg')";python
Import CSV-Module;import csv;python
Open csv-file in writemode;"with open(""test.csv"",""w"",newline="" "") as fp:
    a = csv.writer (fp, delimiter="","")                    # Define csv-writer with "",""-delimiter
    data = [[""A"", ""B""],[""100"", ""24""],[""120"", ""33""]]       # Data for writing in nested list form
    a.writerows (data)                                    # Writing individual rows";python
Read csv-data from a HTML-link;"import urllib.request
import codecs
url = link                                                      # direct link to a csv html file
ftpstream = urllib.request.urlopen(url)
csvfile = csv.reader(codecs.iterdecode(ftpstream, 'utf-8'))     # output is nested list";python
Import zip module;import zipfile;python
Read Zip-File;zf = zipfile.ZipFile('example.zip', 'r');python
List of string with the names of the files in the Zip-File;zf.namelist();python
Open file vom Zip-File (eg. CSV-File which is in the Zip-File);zf.open (file_name);python
https://techwithtim.net/tutorials/google-sheets-python-api-tutorial/;"# Create a project on https://console.cloud.google.com/
# select name + click create + select project
# 3 lines upper/left - API/Services - Library
# search for google drive API + enable it
# search for google sheets api + enable it
# 3 lines upper/left - API/Services - Credentials
# create credentials for Service Accounts + define name + press Continue
# choose role ""editor"" + press Continue + press Done
# press on created service account + press keys + Add Key + Create New Key
# select json + and store json-file with name creds.json
# copy client_email entry from the json-file
# in google sheets - got to share in the document
# paste the email from above + press send";python
https://jrizmal.medium.com/deploying-a-python-web-scraper-on-google-cloud-platform-12fe24e57bb0;"# select project  (in titlebar right from Google Cloud Platform)
# create a function (search for cloud functions)
# set trigger (Cloud Pub/Sub) and create/select topic
# files needed for hosting: main.py (inside def hello_pubsub), requirements.txt, creds.json
# create schedule (search for cloud scheduler)";python
See further setup in tutorial;"import gspread                                                      # import module
import oauth2client                                                 # import module
from oauth2client.service_account import ServiceAccountCredentials  # import module for account credentials
from pprint import pprint                                           # import module for better output formatting
scope = [""https://spreadsheets.google.com/feeds"",
         'https://www.googleapis.com/auth/spreadsheets',
         ""https://www.googleapis.com/auth/drive.file"",
         ""https://www.googleapis.com/auth/drive""]
creds = ServiceAccountCredentials.from_json_keyfile_name
    (""creds.json"", scope)";python
Credentials Mgmt for GoogleSheets;gc = gspread.authorize(creds);python
Open the Google Sheet;"wb1 = gc.open(""NameOfSheet)";python
Open the first worksheet in the Google Sheet;ws1 = wb1.get_worksheet(0);python
Get all worksheets as worksheet-objects;listWS = wb1.worksheets();python
Get all worksheets by n;listWS = [x.title for x in wb1.worksheets()];python
Open the spreadhseet;"sheet = client.open(""testpython"").sheet1";python
Get a list of all records;dataList = ws1.get_all_values();python
Get specific areaw;data = ws1.get('B5:K8');python
Get formula of a cell;ws1.acell('B1', value_render_option='FORMULA').value;python
Update cell range with nested list;ws1.update('A1:Z10', [[1, 2], [3, 4]]);python
Insert new row at row number 2;"ws1.insert_row([""new1"",""new2"",""new3""],2)";python
Append new row at the end;"ws1.append_row([""new1"",""new2"",""new3""])";python
Sorting the sheet (Range + col1 asc + col2 desc);ws1.sort((1, 'asc'), (2, 'des'), range='A2:G20');python
Get row 3 (starts counting from 1 - not 0);row = sheet.row_values(3);python
Get col E (starts counting from 1 - not 0);col = sheet.col_values(5);python
Get values from col B rows 4 and 5;col = sheet.col_values(2)[3:5];python
Get the value from row 1 and col B;cell = sheet.cell(1,2).value;python
Update cell from row 2 and col B;"ws1.update_cell(2,2, ""CHANGED"")";python
Define cell area / cell row;cell_list = worksheet.range('A1:G1');python
Define new values for area / row;new_values = [1,2,3,4,5];python
https://pypi.org/project/gspread-formatting/;"# Set format for area:
	from gspread_formatting import *
	fmt = cellFormat(
		backgroundColor=color(1, 0.9, 0.9),
		textFormat=textFormat(bold=True, foregroundColor=color(1, 0, 1)),
		horizontalAlignment='CENTER'
		)
	format_cell_range(worksheet, 'A1:J1', fmt)
# Conditional formatting
	from gspread_formatting import *
	worksheet = some_spreadsheet.worksheet('My Worksheet')
	rule = ConditionalFormatRule(
		ranges=[GridRange.from_a1_range('A1:A2000', worksheet)],
		booleanRule=BooleanRule(
			condition=BooleanCondition('NUMBER_GREATER', ['100']),
			format=CellFormat(textFormat=textFormat(bold=True), backgroundColor=Color(1,0,0))
		)
	)
	rules = get_conditional_format_rules(worksheet)
	rules.append(rule)
	rules.save()

	# or, to replace any existing rules with just your single rule:
	rules.clear()
	rules.append(rule)
	rules.save()";python
https://openpyxl.readthedocs.io/en/stable/api/openpyxl.worksheet.worksheet.html#openpyxl.worksheet.worksheet.Worksheet.PAPERSIZE_A3;Documentation:;python
Import module for loading a workbook;from openpyxl import load_workbook;python
Import module for creating a workbook;from openpyxl import Workbook;python
Load xlsx;"wb = load_workbook((""Test.xlsx""))";python
Load xlsm;"wb = load_workbook(filename=""Test.xlsm"",";python
Create new workbook;wb = openpyxl.Workbook();python
Create new worksheet (at the end);"wb.create_sheet(""ws"")";python
Create new worksheet (at the beginning);"wb.create_sheet(""ws"",0)";python
Create new worksheet (at the second last position);"wb.create_sheet(""ws"",-2)";python
All worksheets from the;wb.sheetnames;python
Select specific worksheet in workbook;"ws = wb[""sheet1""]";python
Select active worksheet from workbook;ws = wb.active;python
Change worksheet name;"ws.title = ""xyz""";python
Value from specific cell;"ws[""A1""].value";python
Value from specific cell (other method);ws.cell(row=1, column=1).value;python
Assign value to specific cell;"ws[""A1""] = 97";python
"Assign formula to specific cell (only english names for function and arguments must be sepearted by "","" and not "";"")";"ws[""A1""] = ""=SUBTOTAL(1,I6:I10000)""";python
Save workbook to xlsx;"wb.save(""Test2.xlsx"")";python
Sort worksheets in workbook;wb._sheets.sort(key=lambda ws: ws.title);python
Copy worksheet in workbook;wb.copy_worksheet(ws);python
Loop trough specific area and print the cell values;"for row in ws[""A1"":""C3""]:
    for cell in row: print(cell.value)";python
Loop trough specific column and print the cell values;"for cell in ws[""C""]: print(cell.value)";python
Insert column before col 3;ws.insert_cols(3);python
Insert 2 columns before col 3;ws.insert_cols(3,2);python
Insert row before row 7;ws.insert_rows(7);python
Insert 5 rows before row 10;ws.insert_rows(10,5);python
Delete column C;ws.delete_cols(3);python
Delete column F to H;ws.delete_cols(6,3);python
Delete row 5;ws.delete_rows(5);python
Delete row 5 to 7;ws.delete_rows(5,3);python
Move the cells from D4:F10 up one row and right two columns;"ws.move_range(""D4:F10"", rows=-1, cols=2)";python
Append the values at the bottom of the sheet;"ws.append([1,""A"",2,""C""])";python
"Returns dimension of the worksheet eg. ""A1:M24""";ws.dimensions;python
Returns max column / row count of the worksheet;ws.max_column / ws.max_row;python
Returns min column / row count of the worksheet (which contains data);ws.min_column / ws.min_row;python
Rows 1:3 to be printed at the top of every page;ws.print_title_rows(1:3);python
Delete worksheet in workbook;"del wb[""sheet4""]";python
Define filters in columns A5 to Q5;"ws.auto_filter.ref = ""A5:Q5""";python
"Set filter to values ""X"",""Y"",""Z"" in column 2";"ws.auto_filter.add_filter_column(2,[""X"",""Y"",""Z""])";python
Sort elements in filter for columsn B2 to B15;"ws.auto_filter.add_sort_condition(""B2:B15"")";python
Close workbook;wb.close();python
Iterate trough worksheet row by row;"for row in ws.iter_rows():
    for cell in row: print(cell.value)";python
Iterate trough worksheet row by row (from A1 to C6 - 6 lines);"for row in ws.iter_rows
	(min_row=1,min_col=1,max_row=6,max_col=3):";python
Iterate trough worksheet col by col;"for col in sheet.iter_cols():
    for cell in col: print(cell.value)";python
Iterate trough worksheet col by col (from A1 to C6 - 3 lines);"for col in ws.iter_cols
	(min_row=1,min_col=1,max_row=6,max_col=3):";python
Read whole worksheet to a nested list;"data_list = []
for row in ws.iter_rows ():
    zeile = []
    for cell in row:
        if cell.value is None:
            zeile.append ('')
        else:
            zeile.append (cell.value)
    data_list.append (zeile)";python
